Point in Time[s],Optimisation Time[s]
15560.0,0.017
15570.0,0.009
15580.0,0.018
15590.0,0.016
15600.0,0.016
15610.0,0.018
15620.0,0.018
15630.0,0.018
15640.0,0.016
15650.0,0.017
15660.0,0.007
15670.0,0.018
15680.0,0.019
15690.0,0.018
15700.0,0.015
15710.0,0.018
15720.0,0.017
15730.0,0.008
15740.0,0.017
15750.0,0.014
15760.0,0.008
15770.0,0.011
15780.0,0.014
15790.0,0.009
15800.0,0.015
15810.0,0.014
15820.0,0.015
15830.0,0.016
15840.0,0.02
15850.0,0.008
15860.0,0.007
15870.0,0.008
15880.0,0.016
15890.0,0.009
15900.0,0.036
15910.0,0.008
15920.0,0.02
15930.0,0.012
15940.0,0.016
15950.0,0.009
15960.0,0.016
15970.0,0.012
15980.0,0.015
15990.0,0.015
16000.0,0.016
16010.0,0.007
16020.0,0.015
16030.0,0.008
16040.0,0.008
16050.0,0.016
16060.0,0.007
16070.0,0.007
16080.0,0.015
16090.0,0.015
16100.0,0.02
16110.0,0.015
16120.0,0.007
16130.0,0.018
16140.0,0.015
16150.0,0.014
16160.0,0.019
16170.0,0.008
16180.0,0.018
16190.0,0.014
16200.0,0.018
16210.0,0.015
16220.0,0.016
16230.0,0.012
16240.0,0.016
16250.0,0.009
16260.0,0.016
16270.0,0.011
16280.0,0.019
16290.0,0.012
16300.0,0.012
16310.0,0.02
16320.0,0.01
16330.0,0.007
16340.0,0.015
16350.0,0.009
16360.0,0.016
16370.0,0.009
16380.0,0.015
16390.0,0.009
16400.0,0.019
16410.0,0.018
16420.0,0.018
16430.0,0.015
16440.0,0.019
16450.0,0.017
16460.0,0.011
16470.0,0.018
16480.0,0.013
16490.0,0.017
16500.0,0.011
16510.0,0.016
16520.0,0.007
16530.0,0.015
16540.0,0.01
16550.0,0.021
16560.0,0.01
16570.0,0.021
16580.0,0.009
16590.0,0.019
16600.0,0.012
16610.0,0.018
16620.0,0.01
16630.0,0.019
16640.0,0.009
16650.0,0.015
16660.0,0.009
16670.0,0.01
16680.0,0.012
16690.0,0.015
16700.0,0.008
16710.0,0.016
16720.0,0.011
16730.0,0.017
16740.0,0.011
16750.0,0.016
16760.0,0.008
16770.0,0.015
16780.0,0.013
16790.0,0.018
16800.0,0.01
16810.0,0.014
16820.0,0.009
16830.0,0.009
16840.0,0.018
16850.0,0.017
16860.0,0.009
16870.0,0.017
16880.0,0.008
16890.0,0.015
16900.0,0.009
16910.0,0.016
16920.0,0.011
16930.0,0.019
16940.0,0.01
16950.0,0.021
16960.0,0.008
16970.0,0.018
16980.0,0.01
16990.0,0.016
17000.0,0.013
17010.0,0.022
17020.0,0.01
17030.0,0.014
17040.0,0.012
17050.0,0.017
17060.0,0.009
17070.0,0.015
17080.0,0.009
17090.0,0.021
17100.0,0.012
17110.0,0.009
17120.0,0.008
17130.0,0.015
17140.0,0.011
17150.0,0.014
17160.0,0.019
17170.0,0.018
17180.0,0.007
17190.0,0.016
17200.0,0.017
17210.0,0.015
17220.0,0.01
17230.0,0.016
17240.0,0.012
17250.0,0.018
17260.0,0.01
17270.0,0.015
17280.0,0.012
17290.0,0.016
17300.0,0.012
17310.0,0.017
17320.0,0.015
17330.0,0.015
17340.0,0.019
17350.0,0.014
17360.0,0.016
17370.0,0.008
17380.0,0.017
17390.0,0.011
17400.0,0.018
17410.0,0.008
17420.0,0.015
17430.0,0.013
17440.0,0.014
17450.0,0.008
17460.0,0.008
17470.0,0.009
17480.0,0.014
17490.0,0.011
17500.0,0.015
17510.0,0.008
17520.0,0.009
17530.0,0.011
17540.0,0.017
17550.0,0.008
17560.0,0.015
17570.0,0.015
17580.0,0.011
17590.0,0.015
17600.0,0.011
17610.0,0.016
17620.0,0.009
17630.0,0.018
17640.0,0.008
17650.0,0.019
17660.0,0.011
17670.0,0.02
17680.0,0.011
17690.0,0.019
17700.0,0.008
17710.0,0.014
17720.0,0.009
17730.0,0.02
17740.0,0.012
17750.0,0.015
17760.0,0.013
17770.0,0.016
17780.0,0.009
17790.0,0.008
17800.0,0.009
17810.0,0.008
17820.0,0.011
17830.0,0.015
17840.0,0.013
17850.0,0.018
17860.0,0.018
17870.0,0.009
17880.0,0.015
17890.0,0.012
17900.0,0.015
17910.0,0.013
17920.0,0.013
17930.0,0.014
17940.0,0.02
17950.0,0.009
17960.0,0.015
17970.0,0.009
17980.0,0.015
17990.0,0.01
18000.0,0.015
18010.0,0.008
18020.0,0.017
18030.0,0.008
18040.0,0.009
18050.0,0.011
18060.0,0.008
18070.0,0.014
18080.0,0.018
18090.0,0.008
18100.0,0.017
18110.0,0.008
18120.0,0.021
18130.0,0.016
18140.0,0.016
18150.0,0.008
18160.0,0.017
18170.0,0.012
18180.0,0.014
18190.0,0.009
18200.0,0.019
18210.0,0.008
18220.0,0.008
18230.0,0.015
18240.0,0.02
18250.0,0.019
18260.0,0.008
18270.0,0.019
18280.0,0.008
18290.0,0.015
18300.0,0.02
18310.0,0.008
18320.0,0.016
18330.0,0.015
18340.0,0.01
18350.0,0.015
18360.0,0.014
18370.0,0.008
18380.0,0.017
18390.0,0.013
18400.0,0.019
18410.0,0.017
18420.0,0.015
18430.0,0.015
18440.0,0.007
18450.0,0.015
18460.0,0.019
18470.0,0.017
18480.0,0.01
18490.0,0.017
18500.0,0.009
18510.0,0.018
18520.0,0.009
18530.0,0.01
18540.0,0.008
18550.0,0.015
18560.0,0.011
18570.0,0.017
18580.0,0.014
18590.0,0.014
18600.0,0.011
18610.0,0.008
18620.0,0.009
18630.0,0.015
18640.0,0.011
18650.0,0.02
18660.0,0.011
18670.0,0.018
18680.0,0.008
18690.0,0.017
18700.0,0.008
18710.0,0.014
18720.0,0.012
18730.0,0.015
18740.0,0.008
18750.0,0.017
18760.0,0.007
18770.0,0.014
18780.0,0.012
18790.0,0.008
18800.0,0.015
18810.0,0.009
18820.0,0.007
18830.0,0.017
18840.0,0.009
18850.0,0.017
18860.0,0.008
18870.0,0.014
18880.0,0.012
18890.0,0.018
18900.0,0.01
18910.0,0.016
18920.0,0.009
18930.0,0.019
18940.0,0.008
18950.0,0.018
18960.0,0.009
18970.0,0.015
18980.0,0.007
18990.0,0.007
19000.0,0.008
19010.0,0.014
19020.0,0.015
19030.0,0.007
19040.0,0.016
19050.0,0.014
19060.0,0.017
19070.0,0.01
19080.0,0.019
19090.0,0.008
19100.0,0.015
19110.0,0.014
19120.0,0.015
19130.0,0.009
19140.0,0.014
19150.0,0.008
19160.0,0.015
19170.0,0.011
19180.0,0.015
19190.0,0.008
19200.0,0.015
19210.0,0.008
19220.0,0.018
19230.0,0.015
19240.0,0.007
19250.0,0.007
19260.0,0.008
19270.0,0.016
19280.0,0.015
19290.0,0.016
19300.0,0.007
19310.0,0.018
19320.0,0.012
19330.0,0.015
19340.0,0.009
19350.0,0.008
19360.0,0.008
19370.0,0.015
19380.0,0.01
19390.0,0.017
19400.0,0.012
19410.0,0.021
19420.0,0.012
19430.0,0.019
19440.0,0.009
19450.0,0.018
19460.0,0.012
19470.0,0.008
19480.0,0.008
19490.0,0.015
19500.0,0.01
19510.0,0.015
19520.0,0.015
19530.0,0.016
19540.0,0.021
19550.0,0.007
19560.0,0.018
19570.0,0.007
19580.0,0.016
19590.0,0.01
19600.0,0.015
19610.0,0.01
19620.0,0.014
19630.0,0.007
19640.0,0.009
19650.0,0.013
19660.0,0.01
19670.0,0.014
19680.0,0.01
19690.0,0.012
19700.0,0.019
19710.0,0.017
19720.0,0.018
19730.0,0.008
19740.0,0.009
19750.0,0.014
19760.0,0.011
19770.0,0.017
19780.0,0.015
19790.0,0.011
19800.0,0.014
19810.0,0.02
19820.0,0.009
19830.0,0.015
19840.0,0.01
19850.0,0.015
19860.0,0.012
19870.0,0.009
19880.0,0.013
19890.0,0.016
19900.0,0.007
19910.0,0.016
19920.0,0.007
19930.0,0.015
19940.0,0.016
19950.0,0.014
19960.0,0.007
19970.0,0.021
19980.0,0.008
19990.0,0.016
20000.0,0.007
20010.0,0.014
20020.0,0.008
20030.0,0.018
20040.0,0.013
20050.0,0.015
20060.0,0.008
20070.0,0.018
20080.0,0.007
20090.0,0.018
20100.0,0.014
20110.0,0.014
20120.0,0.011
20130.0,0.008
20140.0,0.009
20150.0,0.014
20160.0,0.008
20170.0,0.01
20180.0,0.02
20190.0,0.008
20200.0,0.015
20210.0,0.017
20220.0,0.015
20230.0,0.014
20240.0,0.015
20250.0,0.007
20260.0,0.016
20270.0,0.015
20280.0,0.02
20290.0,0.015
20300.0,0.007
20310.0,0.019
20320.0,0.007
20330.0,0.017
20340.0,0.01
20350.0,0.017
20360.0,0.014
20370.0,0.019
20380.0,0.014
20390.0,0.01
20400.0,0.016
20410.0,0.009
20420.0,0.016
20430.0,0.008
20440.0,0.019
20450.0,0.013
20460.0,0.015
20470.0,0.01
20480.0,0.01
20490.0,0.01
20500.0,0.018
20510.0,0.016
20520.0,0.008
20530.0,0.015
20540.0,0.011
20550.0,0.011
20560.0,0.01
20570.0,0.015
20580.0,0.012
20590.0,0.016
20600.0,0.011
20610.0,0.015
20620.0,0.011
20630.0,0.008
20640.0,0.018
20650.0,0.017
20660.0,0.016
20670.0,0.014
20680.0,0.013
20690.0,0.01
20700.0,0.021
20710.0,0.016
20720.0,0.017
20730.0,0.009
20740.0,0.015
20750.0,0.01
20760.0,0.014
20770.0,0.014
20780.0,0.018
20790.0,0.015
20800.0,0.007
20810.0,0.014
20820.0,0.018
20830.0,0.007
20840.0,0.015
20850.0,0.015
20860.0,0.011
20870.0,0.015
20880.0,0.015
20890.0,0.015
20900.0,0.015
20910.0,0.012
20920.0,0.014
20930.0,0.019
20940.0,0.008
20950.0,0.016
20960.0,0.015
20970.0,0.015
20980.0,0.014
20990.0,0.018
21000.0,0.016
21010.0,0.014
21020.0,0.016
21030.0,0.008
21040.0,0.018
21050.0,0.017
21060.0,0.017
21070.0,0.015
21080.0,0.015
21090.0,0.015
21100.0,0.015
21110.0,0.019
21120.0,0.012
21130.0,0.014
21140.0,0.019
21150.0,0.008
21160.0,0.009
21170.0,0.009
21180.0,0.015
21190.0,0.01
21200.0,0.014
21210.0,0.008
21220.0,0.007
21230.0,0.008
21240.0,0.014
21250.0,0.016
21260.0,0.009
21270.0,0.014
21280.0,0.016
21290.0,0.016
21300.0,0.008
21310.0,0.021
21320.0,0.014
21330.0,0.008
21340.0,0.018
21350.0,0.016
21360.0,0.016
21370.0,0.02
21380.0,0.014
21390.0,0.017
21400.0,0.017
21410.0,0.016
21420.0,0.017
21430.0,0.014
21440.0,0.015
21450.0,0.019
21460.0,0.016
21470.0,0.016
21480.0,0.017
21490.0,0.017
21500.0,0.016
21510.0,0.007
21520.0,0.01
21530.0,0.017
21540.0,0.014
21550.0,0.008
21560.0,0.015
21570.0,0.009
21580.0,0.016
21590.0,0.017
21600.0,0.015
21610.0,0.007
21620.0,0.015
21630.0,0.016
21640.0,0.015
21650.0,0.014
21660.0,0.015
21670.0,0.014
21680.0,0.014
21690.0,0.017
21700.0,0.015
21710.0,0.008
21720.0,0.015
21730.0,0.014
21740.0,0.008
21750.0,0.014
21760.0,0.017
21770.0,0.018
21780.0,0.014
21790.0,0.015
21800.0,0.009
21810.0,0.019
21820.0,0.015
21830.0,0.01
21840.0,0.018
21850.0,0.016
21860.0,0.011
21870.0,0.019
21880.0,0.016
21890.0,0.014
21900.0,0.007
21910.0,0.015
21920.0,0.01
21930.0,0.02
21940.0,0.008
21950.0,0.009
21960.0,0.014
21970.0,0.018
21980.0,0.009
21990.0,0.01
22000.0,0.008
22010.0,0.014
22020.0,0.014
22030.0,0.014
22040.0,0.008
22050.0,0.009
22060.0,0.019
22070.0,0.012
22080.0,0.015
22090.0,0.008
22100.0,0.014
22110.0,0.012
22120.0,0.017
22130.0,0.009
22140.0,0.015
22150.0,0.009
22160.0,0.018
22170.0,0.009
22180.0,0.015
22190.0,0.019
22200.0,0.014
22210.0,0.007
22220.0,0.019
22230.0,0.016
22240.0,0.038
22250.0,0.008
22260.0,0.015
22270.0,0.016
22280.0,0.011
22290.0,0.017
22300.0,0.009
22310.0,0.017
22320.0,0.015
22330.0,0.018
22340.0,0.015
22350.0,0.008
22360.0,0.013
22370.0,0.015
22380.0,0.007
22390.0,0.018
22400.0,0.016
22410.0,0.015
22420.0,0.007
22430.0,0.017
22440.0,0.008
22450.0,0.015
22460.0,0.019
22470.0,0.015
22480.0,0.02
22490.0,0.018
22500.0,0.014
22510.0,0.02
22520.0,0.009
22530.0,0.02
22540.0,0.017
22550.0,0.014
22560.0,0.014
22570.0,0.007
22580.0,0.016
22590.0,0.012
22600.0,0.015
22610.0,0.008
22620.0,0.017
22630.0,0.008
22640.0,0.017
22650.0,0.015
22660.0,0.014
22670.0,0.008
22680.0,0.009
22690.0,0.008
22700.0,0.015
22710.0,0.007
22720.0,0.018
22730.0,0.009
22740.0,0.008
22750.0,0.014
22760.0,0.015
22770.0,0.01
22780.0,0.014
22790.0,0.009
22800.0,0.015
22810.0,0.011
22820.0,0.019
22830.0,0.011
22840.0,0.018
22850.0,0.016
22860.0,0.014
22870.0,0.009
22880.0,0.019
22890.0,0.009
22900.0,0.008
22910.0,0.007
22920.0,0.013
22930.0,0.015
22940.0,0.014
22950.0,0.01
22960.0,0.017
22970.0,0.016
22980.0,0.015
22990.0,0.016
23000.0,0.016
23010.0,0.009
23020.0,0.007
23030.0,0.019
23040.0,0.011
23050.0,0.018
23060.0,0.016
23070.0,0.011
23080.0,0.014
23090.0,0.014
23100.0,0.018
23110.0,0.007
23120.0,0.015
23130.0,0.014
23140.0,0.02
23150.0,0.015
23160.0,0.009
23170.0,0.014
23180.0,0.008
23190.0,0.01
23200.0,0.008
23210.0,0.015
23220.0,0.011
23230.0,0.019
23240.0,0.007
23250.0,0.015
23260.0,0.007
23270.0,0.014
23280.0,0.008
23290.0,0.017
23300.0,0.007
23310.0,0.015
23320.0,0.007
23330.0,0.014
23340.0,0.008
23350.0,0.015
23360.0,0.019
23370.0,0.008
23380.0,0.015
23390.0,0.007
23400.0,0.015
23410.0,0.01
23420.0,0.018
23430.0,0.011
23440.0,0.015
23450.0,0.018
23460.0,0.015
23470.0,0.017
23480.0,0.017
23490.0,0.017
23500.0,0.007
23510.0,0.015
23520.0,0.01
23530.0,0.01
23540.0,0.015
23550.0,0.015
23560.0,0.011
23570.0,0.009
23580.0,0.02
23590.0,0.02
23600.0,0.017
23610.0,0.015
23620.0,0.014
23630.0,0.015
23640.0,0.014
23650.0,0.014
23660.0,0.014
23670.0,0.014
23680.0,0.017
23690.0,0.017
23700.0,0.017
23710.0,0.014
23720.0,0.018
23730.0,0.018
23740.0,0.017
23750.0,0.008
23760.0,0.019
23770.0,0.014
23780.0,0.014
23790.0,0.015
23800.0,0.015
23810.0,0.015
23820.0,0.007
23830.0,0.019
23840.0,0.017
23850.0,0.017
23860.0,0.008
23870.0,0.014
23880.0,0.011
23890.0,0.019
23900.0,0.008
23910.0,0.017
23920.0,0.008
23930.0,0.014
23940.0,0.011
23950.0,0.016
23960.0,0.02
23970.0,0.008
23980.0,0.019
23990.0,0.01
24000.0,0.017
24010.0,0.02
24020.0,0.018
24030.0,0.015
24040.0,0.01
24050.0,0.014
24060.0,0.014
24070.0,0.008
24080.0,0.014
24090.0,0.01
24100.0,0.018
24110.0,0.008
24120.0,0.016
24130.0,0.007
24140.0,0.016
24150.0,0.008
24160.0,0.016
24170.0,0.01
24180.0,0.018
24190.0,0.008
24200.0,0.015
24210.0,0.009
24220.0,0.015
24230.0,0.008
24240.0,0.014
24250.0,0.01
24260.0,0.016
24270.0,0.008
24280.0,0.016
24290.0,0.016
24300.0,0.017
24310.0,0.011
24320.0,0.016
24330.0,0.007
24340.0,0.009
24350.0,0.007
24360.0,0.014
24370.0,0.007
24380.0,0.015
24390.0,0.008
24400.0,0.011
24410.0,0.01
24420.0,0.017
24430.0,0.013
24440.0,0.019
24450.0,0.011
24460.0,0.011
24470.0,0.008
24480.0,0.017
24490.0,0.011
24500.0,0.015
24510.0,0.008
24520.0,0.017
24530.0,0.01
24540.0,0.014
24550.0,0.01
24560.0,0.015
24570.0,0.012
24580.0,0.012
24590.0,0.01
24600.0,0.006
24610.0,0.007
24620.0,0.006
24630.0,0.007
24640.0,0.007
24650.0,0.011
24660.0,0.006
24670.0,0.004
24680.0,0.005
24690.0,0.004
24700.0,0.006
24710.0,0.006
24720.0,0.005
24730.0,0.004
24740.0,0.004
24750.0,0.005
24760.0,0.004
24770.0,0.008
24780.0,0.004
24790.0,0.003
24800.0,0.006
24810.0,0.005
24820.0,0.004
24830.0,0.004
24840.0,0.008
24850.0,0.004
24860.0,0.003
24870.0,0.005
24880.0,0.007
24890.0,0.006
24900.0,0.004
24910.0,0.004
24920.0,0.004
24930.0,0.003
24940.0,0.004
24950.0,0.007
24960.0,0.004
24970.0,0.004
24980.0,0.005
24990.0,0.007
25000.0,0.005
25010.0,0.007
25020.0,0.006
25030.0,0.006
25040.0,0.01
25050.0,0.004
25060.0,0.006
25070.0,0.01
25080.0,0.004
25090.0,0.006
25100.0,0.008
25110.0,0.004
25120.0,0.004
25130.0,0.005
25140.0,0.006
25150.0,0.005
25160.0,0.006
25170.0,0.005
25180.0,0.006
25190.0,0.008
25200.0,0.004
25210.0,0.006
25220.0,0.009
25230.0,0.006
25240.0,0.005
25250.0,0.009
25260.0,0.004
25270.0,0.003
25280.0,0.004
25290.0,0.006
25300.0,0.003
25310.0,0.004
25320.0,0.004
25330.0,0.004
25340.0,0.005
25350.0,0.004
25360.0,0.009
25370.0,0.004
25380.0,0.004
25390.0,0.006
25400.0,0.004
25410.0,0.003
25420.0,0.004
25430.0,0.008
25440.0,0.005
25450.0,0.007
25460.0,0.009
25470.0,0.004
25480.0,0.003
25490.0,0.006
25500.0,0.006
25510.0,0.006
25520.0,0.011
25530.0,0.005
25540.0,0.005
25550.0,0.005
25560.0,0.004
25570.0,0.004
25580.0,0.004
25590.0,0.006
25600.0,0.003
25610.0,0.003
25620.0,0.004
25630.0,0.004
25640.0,0.006
25650.0,0.003
25660.0,0.008
25670.0,0.005
25680.0,0.004
25690.0,0.004
25700.0,0.009
25710.0,0.003
25720.0,0.004
25730.0,0.005
25740.0,0.004
25750.0,0.005
25760.0,0.004
25770.0,0.008
25780.0,0.004
25790.0,0.004
25800.0,0.004
25810.0,0.009
25820.0,0.005
25830.0,0.005
25840.0,0.004
25850.0,0.004
25860.0,0.003
25870.0,0.003
25880.0,0.003
25890.0,0.004
25900.0,0.003
25910.0,0.003
25920.0,0.009
25930.0,0.005
25940.0,0.004
25950.0,0.004
25960.0,0.004
25970.0,0.005
25980.0,0.004
25990.0,0.003
26000.0,0.004
26010.0,0.004
26020.0,0.005
26030.0,0.01
26040.0,0.004
26050.0,0.003
26060.0,0.008
26070.0,0.004
26080.0,0.004
26090.0,0.003
26100.0,0.007
26110.0,0.003
26120.0,0.004
26130.0,0.003
26140.0,0.007
26150.0,0.003
26160.0,0.004
26170.0,0.007
26180.0,0.005
26190.0,0.004
26200.0,0.004
26210.0,0.004
26220.0,0.004
26230.0,0.004
26240.0,0.004
26250.0,0.005
26260.0,0.006
26270.0,0.005
26280.0,0.004
26290.0,0.004
26300.0,0.003
26310.0,0.004
26320.0,0.003
26330.0,0.005
26340.0,0.005
26350.0,0.005
26360.0,0.003
26370.0,0.004
26380.0,0.005
26390.0,0.008
26400.0,0.004
26410.0,0.004
26420.0,0.004
26430.0,0.008
26440.0,0.004
26450.0,0.004
26460.0,0.003
26470.0,0.007
26480.0,0.003
26490.0,0.003
26500.0,0.004
26510.0,0.008
26520.0,0.004
26530.0,0.003
26540.0,0.007
26550.0,0.004
26560.0,0.005
26570.0,0.005
26580.0,0.009
26590.0,0.004
26600.0,0.003
26610.0,0.009
26620.0,0.007
26630.0,0.007
26640.0,0.009
26650.0,0.007
26660.0,0.01
26670.0,0.006
26680.0,0.006
26690.0,0.01
26700.0,0.005
26710.0,0.004
26720.0,0.004
26730.0,0.004
26740.0,0.004
26750.0,0.004
26760.0,0.004
26770.0,0.005
26780.0,0.004
26790.0,0.005
26800.0,0.004
26810.0,0.005
26820.0,0.005
26830.0,0.006
26840.0,0.004
26850.0,0.005
26860.0,0.008
26870.0,0.004
26880.0,0.004
26890.0,0.005
26900.0,0.008
26910.0,0.004
26920.0,0.004
26930.0,0.006
26940.0,0.004
26950.0,0.005
26960.0,0.006
26970.0,0.007
26980.0,0.003
26990.0,0.004
27000.0,0.004
27010.0,0.008
27020.0,0.003
27030.0,0.005
27040.0,0.005
27050.0,0.004
27060.0,0.006
27070.0,0.006
27080.0,0.005
27090.0,0.005
27100.0,0.009
27110.0,0.006
27120.0,0.006
27130.0,0.004
27140.0,0.008
27150.0,0.007
27160.0,0.006
27170.0,0.006
27180.0,0.005
27190.0,0.003
27200.0,0.004
27210.0,0.004
27220.0,0.011
27230.0,0.003
27240.0,0.003
27250.0,0.003
27260.0,0.008
27270.0,0.005
27280.0,0.004
27290.0,0.004
27300.0,0.007
27310.0,0.003
27320.0,0.004
27330.0,0.004
27340.0,0.003
27350.0,0.003
27360.0,0.004
27370.0,0.004
27380.0,0.009
27390.0,0.003
27400.0,0.004
27410.0,0.004
27420.0,0.008
27430.0,0.004
27440.0,0.004
27450.0,0.006
27460.0,0.004
27470.0,0.005
27480.0,0.004
27490.0,0.008
27500.0,0.005
27510.0,0.004
27520.0,0.004
27530.0,0.008
27540.0,0.004
27550.0,0.003
27560.0,0.004
27570.0,0.005
27580.0,0.004
27590.0,0.004
27600.0,0.004
27610.0,0.004
27620.0,0.004
27630.0,0.005
27640.0,0.009
27650.0,0.004
27660.0,0.004
27670.0,0.004
27680.0,0.008
27690.0,0.004
27700.0,0.003
27710.0,0.004
27720.0,0.006
27730.0,0.004
27740.0,0.003
27750.0,0.004
27760.0,0.004
27770.0,0.003
27780.0,0.004
27790.0,0.01
27800.0,0.005
27810.0,0.004
27820.0,0.003
27830.0,0.006
27840.0,0.006
27850.0,0.01
27860.0,0.006
27870.0,0.005
27880.0,0.009
27890.0,0.004
27900.0,0.005
27910.0,0.004
27920.0,0.01
27930.0,0.006
27940.0,0.005
27950.0,0.007
27960.0,0.006
27970.0,0.004
27980.0,0.008
27990.0,0.004
28000.0,0.004
28010.0,0.004
28020.0,0.004
28030.0,0.003
28040.0,0.004
28050.0,0.004
28060.0,0.003
28070.0,0.003
28080.0,0.003
28090.0,0.005
28100.0,0.007
28110.0,0.005
28120.0,0.004
28130.0,0.004
28140.0,0.004
28150.0,0.004
28160.0,0.004
28170.0,0.004
28180.0,0.004
28190.0,0.003
28200.0,0.003
28210.0,0.004
28220.0,0.004
28230.0,0.004
28240.0,0.003
28250.0,0.004
28260.0,0.004
28270.0,0.006
28280.0,0.007
28290.0,0.004
28300.0,0.004
28310.0,0.004
28320.0,0.007
28330.0,0.003
28340.0,0.003
28350.0,0.004
28360.0,0.007
28370.0,0.003
28380.0,0.003
28390.0,0.005
28400.0,0.01
28410.0,0.004
28420.0,0.006
28430.0,0.004
28440.0,0.004
28450.0,0.004
28460.0,0.005
28470.0,0.005
28480.0,0.005
28490.0,0.003
28500.0,0.006
28510.0,0.004
28520.0,0.006
28530.0,0.004
28540.0,0.005
28550.0,0.005
28560.0,0.006
28570.0,0.008
28580.0,0.003
28590.0,0.005
28600.0,0.003
28610.0,0.008
28620.0,0.004
28630.0,0.004
28640.0,0.006
28650.0,0.006
28660.0,0.004
28670.0,0.006
28680.0,0.003
28690.0,0.003
28700.0,0.006
28710.0,0.005
28720.0,0.008
28730.0,0.003
28740.0,0.005
28750.0,0.01
28760.0,0.004
28770.0,0.004
28780.0,0.006
28790.0,0.007
28800.0,0.005
28810.0,0.004
28820.0,0.003
28830.0,0.004
28840.0,0.006
28850.0,0.005
28860.0,0.005
28870.0,0.003
28880.0,0.005
28890.0,0.004
28900.0,0.008
28910.0,0.003
28920.0,0.004
28930.0,0.004
28940.0,0.006
28950.0,0.01
28960.0,0.006
28970.0,0.004
28980.0,0.005
28990.0,0.011
29000.0,0.003
29010.0,0.004
29020.0,0.006
29030.0,0.005
29040.0,0.003
29050.0,0.003
29060.0,0.007
29070.0,0.005
29080.0,0.003
29090.0,0.003
29100.0,0.007
29110.0,0.003
29120.0,0.003
29130.0,0.006
29140.0,0.005
29150.0,0.003
29160.0,0.006
29170.0,0.009
29180.0,0.004
29190.0,0.004
29200.0,0.003
29210.0,0.01
29220.0,0.004
29230.0,0.004
29240.0,0.004
29250.0,0.004
29260.0,0.006
29270.0,0.003
29280.0,0.009
29290.0,0.004
29300.0,0.004
29310.0,0.003
29320.0,0.004
29330.0,0.003
29340.0,0.004
29350.0,0.006
29360.0,0.007
29370.0,0.006
29380.0,0.011
29390.0,0.005
29400.0,0.004
29410.0,0.004
29420.0,0.009
29430.0,0.003
29440.0,0.004
29450.0,0.003
29460.0,0.005
29470.0,0.003
29480.0,0.003
29490.0,0.003
29500.0,0.007
29510.0,0.003
29520.0,0.004
29530.0,0.004
29540.0,0.009
29550.0,0.004
29560.0,0.003
29570.0,0.004
29580.0,0.004
29590.0,0.004
29600.0,0.004
29610.0,0.003
29620.0,0.006
29630.0,0.003
29640.0,0.004
29650.0,0.004
29660.0,0.007
29670.0,0.004
29680.0,0.004
29690.0,0.004
29700.0,0.004
29710.0,0.004
29720.0,0.004
29730.0,0.007
29740.0,0.004
29750.0,0.004
29760.0,0.006
29770.0,0.008
29780.0,0.003
29790.0,0.003
29800.0,0.003
29810.0,0.009
29820.0,0.003
29830.0,0.004
29840.0,0.003
29850.0,0.004
29860.0,0.003
29870.0,0.004
29880.0,0.003
29890.0,0.006
29900.0,0.005
29910.0,0.004
29920.0,0.003
29930.0,0.004
29940.0,0.004
29950.0,0.004
29960.0,0.003
29970.0,0.004
29980.0,0.003
29990.0,0.004
30000.0,0.005
30010.0,0.003
30020.0,0.005
30030.0,0.005
30040.0,0.008
30050.0,0.004
30060.0,0.003
30070.0,0.003
30080.0,0.009
30090.0,0.004
30100.0,0.003
30110.0,0.004
30120.0,0.007
30130.0,0.004
30140.0,0.004
30150.0,0.004
30160.0,0.006
30170.0,0.004
30180.0,0.006
30190.0,0.008
30200.0,0.005
30210.0,0.006
30220.0,0.009
30230.0,0.006
30240.0,0.007
30250.0,0.007
30260.0,0.004
30270.0,0.003
30280.0,0.008
30290.0,0.005
30300.0,0.003
30310.0,0.003
30320.0,0.005
30330.0,0.004
30340.0,0.004
30350.0,0.004
30360.0,0.004
30370.0,0.005
30380.0,0.004
30390.0,0.004
30400.0,0.004
30410.0,0.004
30420.0,0.003
30430.0,0.004
30440.0,0.004
30450.0,0.003
30460.0,0.003
30470.0,0.004
30480.0,0.006
30490.0,0.004
30500.0,0.004
30510.0,0.006
30520.0,0.005
30530.0,0.004
30540.0,0.003
30550.0,0.003
30560.0,0.006
30570.0,0.003
30580.0,0.004
30590.0,0.009
30600.0,0.004
30610.0,0.004
30620.0,0.006
30630.0,0.004
30640.0,0.004
30650.0,0.005
30660.0,0.005
30670.0,0.004
30680.0,0.004
30690.0,0.005
30700.0,0.008
30710.0,0.004
30720.0,0.047
30730.0,0.006
30740.0,0.004
30750.0,0.004
30760.0,0.004
30770.0,0.004
30780.0,0.003
30790.0,0.004
30800.0,0.007
30810.0,0.004
30820.0,0.003
30830.0,0.004
30840.0,0.008
30850.0,0.005
30860.0,0.004
30870.0,0.006
30880.0,0.004
30890.0,0.004
30900.0,0.005
30910.0,0.01
30920.0,0.005
30930.0,0.006
30940.0,0.004
30950.0,0.004
30960.0,0.003
30970.0,0.003
30980.0,0.004
30990.0,0.004
31000.0,0.003
31010.0,0.006
31020.0,0.008
31030.0,0.005
31040.0,0.004
31050.0,0.004
31060.0,0.004
31070.0,0.004
31080.0,0.004
