Point in Time[s],State of Active Resource[]
4085.5566916,0
4086.555874999,1
4086.5566916,0
4087.555874999,1
4087.556720765,0
4088.555874999,1
4088.556720765,0
4089.555874999,1
4089.556720765,0
4090.555874999,1
4090.556720765,0
4091.555874999,1
4091.556720765,0
4092.555874999,1
4092.556720765,0
4093.555874999,1
4093.556720765,0
4094.555874999,1
4094.556720765,0
4095.555874999,1
4095.556720765,0
4096.555874999,1
4096.556749929,0
4097.555874999,1
4097.556749929,0
4098.555874999,1
4098.556749929,0
4099.555874999,1
4099.556749929,0
4100.555874999,1
4100.556779093,0
4101.555874999,1
4101.556779093,0
4102.555874999,1
4102.556779093,0
4103.555874999,1
4103.556779093,0
4104.555874999,1
4104.556779093,0
4105.555874999,1
4105.556779093,0
4106.555874999,1
4106.556779093,0
4107.555874999,1
4107.556779093,0
4108.555874999,1
4108.556779093,0
4109.555874999,1
4109.556808258,0
4110.555874999,1
4110.556808258,0
4111.555874999,1
4111.556808258,0
4112.555874999,1
4112.556808258,0
4113.555874999,1
4113.556808258,0
4114.555874999,1
4114.556808258,0
4115.555874999,1
4115.556808258,0
4116.555874999,1
4116.556808258,0
4117.555874999,1
4117.556808258,0
4118.555874999,1
4118.556837422,0
4119.555874999,1
4119.556837422,0
4120.555874999,1
4120.556837422,0
4121.555874999,1
4121.556837422,0
4122.555874999,1
4122.556837422,0
4123.555874999,1
4123.556866586,0
4124.555874999,1
4124.556866586,0
4125.555874999,1
4125.556866586,0
4126.555874999,1
4126.556866586,0
4127.555874999,1
4127.556866586,0
4128.555874999,1
4128.556866586,0
4129.555874999,1
4129.556866586,0
4130.555874999,1
4130.556866586,0
4131.555874999,1
4131.556866586,0
4132.555874999,1
4132.556895751,0
4133.555874999,1
4133.556895751,0
4134.555874999,1
4134.556895751,0
4135.555874999,1
4135.556895751,0
4136.555874999,1
4136.556924915,0
4137.555874999,1
4137.556924915,0
4138.555874999,1
4138.556924915,0
4139.555874999,1
4139.556924915,0
4140.555874999,1
4140.556924915,0
4141.555874999,1
4141.556895751,0
4142.555874999,1
4142.556895751,0
4143.555874999,1
4143.556895751,0
4144.555874999,1
4144.556895751,0
4145.555874999,1
4145.556866586,0
4146.555874999,1
4146.556866586,0
4147.555874999,1
4147.556866586,0
4148.555874999,1
4148.556866586,0
4149.555874999,1
4149.556866586,0
4150.555874999,1
4150.556837422,0
4151.555874999,1
4151.556837422,0
4152.555874999,1
4152.556837422,0
4153.555874999,1
4153.556837422,0
4154.555874999,1
4154.556779093,0
4155.555874999,1
4155.556779093,0
4156.555874999,1
4156.556779093,0
4157.555874999,1
4157.556779093,0
4158.555874999,1
4158.556779093,0
4159.555874999,1
4159.556749929,0
4160.555874999,1
4160.556749929,0
4161.555874999,1
4161.556749929,0
4162.555874999,1
4162.556749929,0
4163.555874999,1
4163.556720765,0
4164.555874999,1
4164.556720765,0
4165.555874999,1
4165.556720765,0
4166.555874999,1
4166.556720765,0
4167.555874999,1
4167.556720765,0
4168.555874999,1
4168.5566916,0
4169.555874999,1
4169.5566916,0
4170.555874999,1
4170.5566916,0
4171.555874999,1
4171.5566916,0
4172.555874999,1
4172.556662436,0
4173.555874999,1
