Point in Time[s],State of Active Resource[]
37772.007187499,0
37773.007187499,1
37773.007187499,0
37774.007187499,1
37774.007187499,0
37775.0084375,1
37775.0084375,0
37776.0084375,1
37776.0084375,0
37777.0084375,1
37777.0084375,0
37778.0084375,1
37778.0084375,0
37779.0084375,1
37779.0084375,0
37780.0084375,1
37780.0084375,0
37781.0084375,1
37781.0084375,0
37782.009374999,1
37782.009374999,0
37783.009374999,1
37783.009374999,0
37784.009374999,1
37784.009374999,0
37785.009374999,1
37785.009374999,0
37786.009374999,1
37786.009374999,0
37787.009374999,1
37787.009374999,0
37788.009374999,1
37788.009374999,0
37789.010625,1
37789.010625,0
37790.010625,1
37790.010625,0
37791.010625,1
37791.010625,0
37792.010625,1
37792.010625,0
37793.010625,1
37793.010625,0
37794.010625,1
37794.010625,0
37795.010625,1
37795.010625,0
37796.011875,1
37796.011875,0
37797.011875,1
37797.011875,0
37798.011875,1
37798.011875,0
37799.011875,1
37799.011875,0
37800.011875,1
37800.011875,0
37801.011875,1
37801.011875,0
37802.011875,1
37802.011875,0
37803.013125,1
37803.013125,0
37804.013125,1
37804.013125,0
37805.013125,1
37805.013125,0
37806.013125,1
37806.013125,0
37807.013125,1
37807.013125,0
37808.013125,1
37808.013125,0
37809.013125,1
37809.013125,0
37810.0140625,1
37810.0140625,0
37811.0140625,1
37811.0140625,0
37812.0140625,1
37812.0140625,0
37813.0140625,1
37813.0140625,0
37814.0140625,1
37814.0140625,0
37815.0140625,1
37815.0140625,0
37816.0140625,1
37816.0140625,0
37817.0153125,1
37817.0153125,0
37818.0153125,1
37818.0153125,0
37819.0153125,1
37819.0153125,0
37820.0153125,1
37820.0153125,0
37821.0153125,1
37821.0153125,0
37822.0153125,1
37822.0153125,0
37823.0153125,1
37823.0153125,0
37824.0165625,1
37824.0165625,0
37825.0165625,1
37825.0165625,0
37826.0165625,1
37826.0165625,0
37827.0165625,1
37827.0165625,0
37828.0165625,1
37828.0165625,0
37829.0165625,1
37829.0165625,0
37830.0165625,1
37830.0165625,0
37831.0178125,1
37831.0178125,0
37832.0178125,1
37832.0178125,0
37833.0178125,1
37833.0178125,0
37834.0178125,1
37834.0178125,0
37835.0178125,1
37835.0178125,0
37836.0178125,1
37836.0178125,0
37837.01875,1
37837.01875,0
37838.01875,1
37838.01875,0
37839.01875,1
37839.01875,0
37840.01875,1
37840.01875,0
37841.01875,1
37841.01875,0
37842.01875,1
37842.01875,0
37843.01875,1
37843.01875,0
37844.02,1
37844.02,0
37845.02,1
37845.02,0
37846.02,1
37846.02,0
37847.02,1
37847.02,0
37848.02,1
37848.02,0
37849.02,1
37849.02,0
37850.02,1
37850.02,0
37851.019062499,1
37851.019062499,0
37852.019062499,1
37852.019062499,0
37853.019062499,1
37853.019062499,0
37854.019062499,1
37854.019062499,0
37855.019062499,1
37855.019062499,0
37856.019062499,1
37856.019062499,0
37857.019062499,1
37857.019062499,0
37858.0178125,1
37858.0178125,0
37859.0178125,1
37859.0178125,0
37860.0178125,1
37860.0178125,0
37861.0178125,1
37861.0178125,0
37862.0178125,1
37862.0178125,0
37863.0178125,1
37863.0178125,0
37864.0178125,1
37864.0178125,0
37865.016874999,1
37865.016874999,0
37866.016874999,1
37866.016874999,0
37867.016874999,1
37867.016874999,0
37868.016874999,1
37868.016874999,0
37869.016874999,1
37869.016874999,0
37870.016874999,1
37870.016874999,0
37871.016874999,1
37871.016874999,0
37872.015937499,1
37872.015937499,0
37873.015937499,1
37873.015937499,0
37874.015937499,1
37874.015937499,0
37875.015937499,1
37875.015937499,0
37876.015937499,1
37876.015937499,0
37877.015937499,1
37877.015937499,0
37878.015937499,1
37878.015937499,0
37879.014999999,1
37879.014999999,0
37880.014999999,1
37880.014999999,0
37881.014999999,1
37881.014999999,0
37882.014999999,1
37882.014999999,0
37883.014999999,1
37883.014999999,0
37884.014999999,1
37884.014999999,0
37885.014999999,1
37885.014999999,0
37886.0140625,1
37886.0140625,0
37887.0140625,1
37887.0140625,0
37888.0140625,1
37888.0140625,0
37889.0140625,1
37889.0140625,0
37890.0140625,1
37890.0140625,0
37891.0140625,1
37891.0140625,0
37892.0140625,1
37892.0140625,0
37893.012812499,1
37893.012812499,0
37894.012812499,1
37894.012812499,0
37895.012812499,1
37895.012812499,0
37896.012812499,1
37896.012812499,0
37897.012812499,1
37897.012812499,0
37898.012812499,1
37898.012812499,0
37899.012812499,1
37899.012812499,0
37900.011875,1
37900.011875,0
37901.011875,1
37901.011875,0
37902.011875,1
37902.011875,0
37903.011875,1
37903.011875,0
37904.011875,1
37904.011875,0
37905.011875,1
37905.011875,0
37906.011875,1
37906.011875,0
37907.0109375,1
37907.0109375,0
37908.0109375,1
37908.0109375,0
37909.0109375,1
37909.0109375,0
37910.0109375,1
37910.0109375,0
37911.0109375,1
37911.0109375,0
37912.0109375,1
37912.0109375,0
37913.0109375,1
37913.0109375,0
37914.01,1
37914.01,0
37915.01,1
37915.01,0
37916.01,1
37916.01,0
37917.01,1
37917.01,0
37918.01,1
37918.01,0
37919.01,1
37919.01,0
37920.01,1
37920.01,0
37921.009062499,1
37921.009062499,0
37922.009062499,1
37922.009062499,0
37923.009062499,1
37923.009062499,0
37924.009062499,1
37924.009062499,0
37925.009062499,1
37925.009062499,0
37926.009062499,1
37926.009062499,0
37927.009062499,1
37927.009062499,0
37928.0078125,1
37928.0078125,0
37929.0078125,1
37929.0078125,0
37930.0078125,1
37930.0078125,0
37931.0078125,1
37931.0078125,0
37932.0078125,1
37932.0078125,0
37933.0078125,1
37933.0078125,0
37934.0078125,1
37934.0078125,0
37935.006874999,1
37935.006874999,0
37936.006874999,1
37936.006874999,0
37937.006874999,1
37937.006874999,0
37938.006874999,1
37938.006874999,0
37939.006874999,1
37939.006874999,0
37940.006874999,1
37940.006874999,0
37941.006874999,1
37941.006874999,0
37942.005937499,1
37942.005937499,0
37943.005937499,1
37943.005937499,0
37944.005937499,1
37944.005937499,0
37945.005937499,1
