Point in Time[s],State of Active Resource[]
34328.910009714,1
34328.910107426,0
34329.088009714,1
34329.088595989,0
34329.793019427,1
34329.793019427,0
34329.910019428,1
34329.91011714,0
34330.088009714,1
34330.088595989,0
34330.793009713,1
34330.793009713,0
34330.910019428,1
34330.91011714,0
34331.088019428,1
34331.088605703,0
34331.793009713,1
34331.793009713,0
34331.910009714,1
34331.910107426,0
34332.088019428,1
34332.088605703,0
34332.793019427,1
34332.793019427,0
34332.910009714,1
34332.910107426,0
34333.088009714,1
34333.088595989,0
34333.793019427,1
34333.793019427,0
34333.910019428,1
34333.91011714,0
34334.088009714,1
34334.088595989,0
34334.793009713,1
34334.793009713,0
34334.910019428,1
34334.91011714,0
34335.088019428,1
34335.088605703,0
34335.793009713,1
34335.793009713,0
34335.910009714,1
34335.910107426,0
34336.088019428,1
34336.088605703,0
34336.793019427,1
34336.793019427,0
34336.910009714,1
34336.910107426,0
34337.088009714,1
34337.088595989,0
34337.793019427,1
34337.793019427,0
34337.910019428,1
34337.91011714,0
34338.088009714,1
34338.088595989,0
34338.793009713,1
34338.793009713,0
34338.910019428,1
34338.91011714,0
34339.088019428,1
34339.088605703,0
34339.793009713,1
34339.793009713,0
34339.910009714,1
34339.910107426,0
34340.088019428,1
34340.088605703,0
34340.793019427,1
34340.793019427,0
34340.910009714,1
34340.910107426,0
34341.088009714,1
34341.088595989,0
34341.793019427,1
34341.793019427,0
34341.910019428,1
34341.91011714,0
34342.088009714,1
34342.088595989,0
34342.793009713,1
34342.793009713,0
34342.910019428,1
34342.91011714,0
34343.088019428,1
34343.088605703,0
34343.793009713,1
34343.793009713,0
34343.910009714,1
34343.910107426,0
34344.088019428,1
34344.088605703,0
34344.793019427,1
34344.793019427,0
34344.910009714,1
34344.910107426,0
34345.088009714,1
34345.088595989,0
34345.793019427,1
34345.793019427,0
34345.910019428,1
34345.91011714,0
34346.088009714,1
34346.088595989,0
34346.793009713,1
34346.793009713,0
34346.910019428,1
34346.91011714,0
34347.088019428,1
34347.088605703,0
34347.793009713,1
34347.793009713,0
34347.910009714,1
34347.910107426,0
34348.088019428,1
34348.088605703,0
34348.793019427,1
34348.793019427,0
34348.910009714,1
34348.910107426,0
34349.088009714,1
34349.088595989,0
34349.793019427,1
34349.793019427,0
34349.910019428,1
34349.91011714,0
34350.088009714,1
34350.088595989,0
34350.793009713,1
34350.793009713,0
34350.910019428,1
34350.91011714,0
34351.088019428,1
34351.088605703,0
34351.793009713,1
34351.793009713,0
34351.910009714,1
34351.910107426,0
34352.088019428,1
34352.088605703,0
34352.793019427,1
34352.793019427,0
34352.910009714,1
34352.910107426,0
34353.088009714,1
34353.088595989,0
34353.793019427,1
34353.793019427,0
34353.910019428,1
34353.91011714,0
34354.088009714,1
34354.088595989,0
34354.793009713,1
34354.793009713,0
34354.910019428,1
34354.91011714,0
34355.088019428,1
34355.088605703,0
34355.793009713,1
34355.793009713,0
34355.910009714,1
34355.910107426,0
34356.088019428,1
34356.088605703,0
34356.793019427,1
34356.793019427,0
34356.910009714,1
34356.910107426,0
34357.088009714,1
34357.088595989,0
34357.793019427,1
34357.793019427,0
34357.910019428,1
34357.91011714,0
34358.088009714,1
34358.088595989,0
34358.793009713,1
34358.793009713,0
34358.910019428,1
34358.91011714,0
34359.088019428,1
34359.088605703,0
34359.793009713,1
34359.793009713,0
34359.910009714,1
34359.910107426,0
34360.088019428,1
34360.088605703,0
34360.793019427,1
34360.793019427,0
34360.910009714,1
34360.910107426,0
34361.088009714,1
34361.088595989,0
34361.793019427,1
34361.793019427,0
34361.910019428,1
34361.91011714,0
34362.088009714,1
34362.088595989,0
34362.793009713,1
34362.793009713,0
34362.910019428,1
34362.91011714,0
34363.088019428,1
34363.088605703,0
34363.793009713,1
34363.793009713,0
34363.910009714,1
34363.910107426,0
34364.088019428,1
34364.088605703,0
34364.793019427,1
34364.793019427,0
34364.910009714,1
34364.910107426,0
34365.088009714,1
34365.088595989,0
34365.793019427,1
34365.793019427,0
34365.910019428,1
34365.91011714,0
34366.088009714,1
34366.088595989,0
34366.793009713,1
34366.793009713,0
34366.910019428,1
34366.91011714,0
34367.088019428,1
34367.088605703,0
34367.793009713,1
34367.793009713,0
34367.910009714,1
34367.910107426,0
34368.088019428,1
34368.088605703,0
34368.793019427,1
34368.793019427,0
34368.910009714,1
34368.910107426,0
34369.088009714,1
34369.088595989,0
34369.793019427,1
34369.793019427,0
34369.910019428,1
34369.91011714,0
34370.088009714,1
34370.088595989,0
34370.793009713,1
34370.793009713,0
34370.910019428,1
34370.91011714,0
34371.088019428,1
34371.088605703,0
34371.793009713,1
34371.793009713,0
34371.910009714,1
34371.910107426,0
34372.088019428,1
34372.088605703,0
34372.793019427,1
34372.793019427,0
34372.910009714,1
34372.910107426,0
34373.088009714,1
34373.088595989,0
34373.793019427,1
34373.793019427,0
34373.910019428,1
34373.91011714,0
34374.088009714,1
34374.088595989,0
34374.793009713,1
34374.793009713,0
34374.910019428,1
34374.91011714,0
34375.088019428,1
34375.088605703,0
34375.793009713,1
34375.793009713,0
34375.910009714,1
34375.910107426,0
34376.088019428,1
34376.088605703,0
34376.793019427,1
34376.793019427,0
34376.910009714,1
34376.910107426,0
34377.088009714,1
34377.088595989,0
34377.793019427,1
34377.793019427,0
34377.910019428,1
34377.91011714,0
34378.088009714,1
34378.088595989,0
34378.793009713,1
34378.793009713,0
34378.910019428,1
34378.91011714,0
34379.088019428,1
34379.088605703,0
34379.793009713,1
34379.793009713,0
34379.910009714,1
34379.910107426,0
34380.088019428,1
34380.088605703,0
34380.793019427,1
34380.793019427,0
34380.910009714,1
34380.910107426,0
34381.088009714,1
34381.088595989,0
34381.793019427,1
34381.793019427,0
34381.910019428,1
34381.91011714,0
34382.088009714,1
34382.088595989,0
34382.793009713,1
34382.793009713,0
34382.910019428,1
34382.91011714,0
34383.088019428,1
34383.088605703,0
34383.793009713,1
34383.793009713,0
34383.910009714,1
34383.910107426,0
34384.088019428,1
34384.088605703,0
34384.793019427,1
34384.793019427,0
34384.910009714,1
34384.910107426,0
34385.088009714,1
34385.088595989,0
34385.793019427,1
34385.793019427,0
34385.910019428,1
34385.91011714,0
34386.088009714,1
34386.088595989,0
34386.793009713,1
34386.793009713,0
34386.910019428,1
34386.91011714,0
34387.088019428,1
34387.088605703,0
34387.793009713,1
34387.793009713,0
34387.910009714,1
34387.910107426,0
34388.088019428,1
34388.088605703,0
34388.793019427,1
34388.793019427,0
34388.910009714,1
34388.910107426,0
34389.088009714,1
34389.088595989,0
34389.793019427,1
34389.793019427,0
34389.910019428,1
34389.91011714,0
34390.088009714,1
34390.088595989,0
34390.793009713,1
34390.793009713,0
34390.910019428,1
34390.91011714,0
34391.088019428,1
34391.088605703,0
34391.793009713,1
34391.793009713,0
34391.910009714,1
34391.910107426,0
34392.088019428,1
34392.088605703,0
34392.793019427,1
34392.793019427,0
34392.910009714,1
34392.910107426,0
34393.088009714,1
34393.088595989,0
34393.793019427,1
34393.793019427,0
34393.910019428,1
34393.91011714,0
34394.088009714,1
34394.088595989,0
34394.793009713,1
34394.793009713,0
34394.910019428,1
34394.91011714,0
34395.088019428,1
34395.088605703,0
34395.793009713,1
34395.793009713,0
34395.910009714,1
34395.910107426,0
34396.088019428,1
34396.088605703,0
34396.793019427,1
34396.793019427,0
34396.910009714,1
34396.910107426,0
34397.088009714,1
34397.088595989,0
34397.793019427,1
34397.793019427,0
34397.910019428,1
34397.91011714,0
34398.088009714,1
34398.088595989,0
34398.793009713,1
34398.793009713,0
34398.910019428,1
34398.91011714,0
34399.088019428,1
34399.088605703,0
34399.793009713,1
34399.793009713,0
34399.910009714,1
34399.910205139,0
34400.088019428,1
34400.08850799,0
34400.793019427,1
34400.793019427,0
34400.910009714,1
34400.910205139,0
34401.088009714,1
34401.088498276,0
34401.793019427,1
34401.793019427,0
34401.910019428,1
34401.910214853,0
34402.088009714,1
34402.088498276,0
34402.793009713,1
34402.793009713,0
34402.910019428,1
34402.910214853,0
34403.088019428,1
34403.08850799,0
34403.793009713,1
34403.793009713,0
34403.910009714,1
34403.910205139,0
34404.088019428,1
34404.08850799,0
34404.793019427,1
34404.793019427,0
34404.910009714,1
34404.910205139,0
34405.088009714,1
34405.088498276,0
34405.793019427,1
34405.793019427,0
34405.910019428,1
34405.910214853,0
34406.088009714,1
34406.088498276,0
34406.793009713,1
34406.793009713,0
34406.910019428,1
34406.910214853,0
34407.088019428,1
34407.08850799,0
34407.793009713,1
34407.793009713,0
34407.910009714,1
34407.910205139,0
34408.088019428,1
34408.08850799,0
34408.793019427,1
34408.793019427,0
34408.910009714,1
34408.910205139,0
34409.088009714,1
34409.088498276,0
34409.793019427,1
34409.793019427,0
34409.910019428,1
34409.910214853,0
34410.088009714,1
34410.088498276,0
34410.793009713,1
34410.793009713,0
34410.910019428,1
34410.910214853,0
34411.088019428,1
34411.08850799,0
34411.793009713,1
34411.793009713,0
34411.910009714,1
34411.910205139,0
34412.088019428,1
34412.08850799,0
34412.793019427,1
34412.793019427,0
34412.910009714,1
34412.910205139,0
34413.088009714,1
34413.088498276,0
34413.793019427,1
34413.793019427,0
34413.910019428,1
34413.910214853,0
34414.088009714,1
34414.088498276,0
34414.793009713,1
34414.793009713,0
34414.910019428,1
34414.910214853,0
34415.088019428,1
34415.08850799,0
34415.793009713,1
34415.793009713,0
34415.910009714,1
34415.910205139,0
34416.088019428,1
34416.08850799,0
34416.793019427,1
34416.793019427,0
34416.910009714,1
34416.910205139,0
34417.088009714,1
34417.088498276,0
34417.793019427,1
34417.793019427,0
34417.910019428,1
34417.910214853,0
34418.088009714,1
34418.088498276,0
34418.793009713,1
34418.793009713,0
34418.910019428,1
34418.910214853,0
34419.088019428,1
34419.08850799,0
34419.793009713,1
34419.793009713,0
34419.910009714,1
34419.910205139,0
34420.088019428,1
34420.08850799,0
34420.793019427,1
34420.793019427,0
34420.910009714,1
34420.910205139,0
34421.088009714,1
34421.088498276,0
34421.793019427,1
34421.793019427,0
34421.910019428,1
34421.910214853,0
34422.088009714,1
34422.088498276,0
34422.793009713,1
34422.793009713,0
34422.910019428,1
34422.910214853,0
34423.088019428,1
34423.08850799,0
34423.793009713,1
34423.793009713,0
34423.910009714,1
34423.910205139,0
34424.088019428,1
34424.08850799,0
34424.793019427,1
34424.793019427,0
34424.910009714,1
34424.910205139,0
34425.088009714,1
34425.088498276,0
34425.793019427,1
34425.793019427,0
34425.910019428,1
34425.910214853,0
34426.088009714,1
34426.088498276,0
34426.793009713,1
34426.793009713,0
34426.910019428,1
34426.910214853,0
34427.088019428,1
34427.08850799,0
34427.793009713,1
34427.793009713,0
34427.910009714,1
34427.910205139,0
34428.088019428,1
34428.08850799,0
34428.793019427,1
34428.793019427,0
34428.910009714,1
34428.910205139,0
34429.088009714,1
34429.088498276,0
