Point in Time[s],Power Consumption[W]
7935.442,102.0
7945.069,150.0
7954.826,148.0
7964.824,110.0
7974.846,127.0
7984.872,129.0
7994.884,99.0
8004.823,99.0
8014.848,97.0
8024.827,85.0
8034.851,103.0
8044.878,88.0
8055.594,90.0
8065.042,80.0
8075.164,161.0
8084.825,96.0
8094.846,98.0
8104.872,128.0
8114.887,98.0
8124.828,161.0
8134.846,143.0
8144.83,146.0
8154.849,138.0
8164.881,91.0
8175.443,98.0
8185.035,162.0
8195.05,158.0
8204.826,130.0
8214.847,153.0
8224.875,139.0
8234.897,127.0
8244.828,161.0
8254.857,158.0
8264.828,143.0
8274.852,131.0
8284.888,106.0
8295.494,123.0
8305.071,166.0
8315.088,159.0
8324.831,160.0
8334.853,156.0
8344.879,148.0
8354.897,153.0
8364.829,130.0
8374.85,122.0
8384.833,161.0
8394.846,104.0
8404.872,97.0
8415.569,94.0
8425.071,81.0
8435.088,88.0
8444.831,89.0
8460.171,120.0
8465.187,83.0
8475.222,104.0
8484.828,83.0
8494.843,93.0
8504.83,84.0
8514.844,82.0
8524.864,132.0
8535.581,138.0
8544.921,83.0
8554.935,84.0
8564.832,83.0
8574.845,84.0
8584.865,108.0
8594.881,84.0
8604.83,84.0
8614.844,85.0
8624.83,84.0
8634.845,103.0
8644.865,129.0
8655.513,132.0
8665.096,83.0
8675.111,102.0
8684.833,93.0
8694.848,79.0
8704.877,104.0
8714.892,96.0
8724.871,82.0
8734.886,84.0
8744.831,101.0
8754.845,88.0
8764.866,92.0
8775.556,110.0
8785.057,117.0
8795.072,82.0
8804.831,82.0
8814.86,89.0
8824.879,103.0
8834.894,86.0
8844.835,98.0
8854.851,94.0
8864.835,118.0
8874.849,92.0
8884.867,99.0
8895.608,98.0
8905.089,83.0
8911.927,86.0
8924.834,82.0
8931.988,101.0
8942.023,84.0
8951.99,86.0
8964.833,88.0
8972.004,102.0
8984.832,90.0
8992.018,121.0
9005.449,91.0
9015.529,127.0
9025.061,85.0
9032.098,86.0
9044.836,83.0
9052.151,86.0
9062.182,83.0
9072.17,94.0
9084.835,119.0
9092.183,82.0
9104.833,83.0
9112.215,83.0
9122.243,131.0
9132.214,99.0
9145.07,83.0
9152.386,90.0
9164.838,89.0
9172.439,92.0
9182.463,94.0
9192.456,99.0
9204.836,84.0
9212.469,119.0
9224.873,103.0
9232.489,82.0
9242.517,114.0
9252.502,118.0
9265.092,86.0
9272.714,83.0
9284.837,89.0
9292.785,81.0
9302.811,84.0
9312.783,86.0
9324.838,84.0
9332.796,88.0
9344.839,89.0
9352.813,83.0
9362.845,92.0
9372.825,107.0
9385.105,98.0
9392.967,88.0
9404.84,83.0
9413.0,81.0
9423.029,122.0
9433.016,85.0
9444.84,159.0
9453.028,138.0
9464.84,83.0
9473.045,133.0
9483.084,97.0
9493.067,117.0
9504.839,152.0
9513.222,145.0
9524.84,124.0
9533.281,101.0
9543.31,100.0
9553.293,109.0
9564.841,83.0
9573.308,102.0
9584.842,91.0
9593.326,98.0
9603.355,85.0
9613.332,91.0
9625.071,158.0
9633.452,81.0
9644.861,88.0
9653.499,97.0
9663.53,90.0
9673.514,86.0
9684.843,84.0
9693.528,87.0
9704.842,86.0
9713.543,89.0
9723.581,107.0
9733.566,112.0
9745.068,86.0
9753.717,86.0
