Point in Time[s],Power Consumption[W]
13126.028,103.0
13135.916,98.0
13149.829,97.0
13156.04,92.0
13169.833,106.0
13176.028,56.0
13186.035,76.0
13199.854,70.0
13206.029,48.0
13216.032,85.0
13229.832,56.0
13236.052,49.0
13246.039,64.0
13259.835,53.0
13269.83,61.0
13279.833,55.0
13289.832,54.0
13299.832,66.0
13309.834,48.0
13316.864,58.0
13329.836,50.0
13339.836,51.0
13349.831,49.0
13356.034,85.0
13369.833,49.0
13379.836,96.0
13389.835,97.0
13399.834,95.0
13409.834,63.0
13419.831,54.0
13429.832,48.0
13436.865,54.0
13449.835,86.0
13459.834,52.0
13469.835,51.0
13479.833,50.0
13489.833,85.0
13499.837,49.0
13509.832,49.0
13515.917,51.0
13525.922,51.0
13539.832,87.0
13546.035,50.0
13559.861,51.0
13569.835,50.0
13579.836,49.0
13589.834,51.0
13596.036,51.0
13609.836,48.0
13619.838,49.0
13629.837,49.0
13636.038,51.0
13645.941,50.0
13655.924,85.0
13669.837,52.0
13676.864,49.0
13689.845,85.0
13699.839,50.0
13709.837,85.0
13719.838,66.0
13729.84,48.0
13736.129,50.0
13746.046,48.0
13756.066,50.0
13769.839,51.0
13775.923,88.0
13789.839,51.0
13796.884,92.0
13809.844,52.0
13816.03,51.0
13825.926,49.0
13839.839,51.0
13849.838,53.0
13859.842,48.0
13866.044,65.0
13875.922,51.0
13885.922,49.0
13895.924,49.0
13905.923,49.0
13916.847,92.0
13925.925,49.0
13935.077,54.0
13949.842,51.0
13955.927,51.0
13969.842,49.0
13975.081,53.0
13985.927,53.0
13995.935,52.0
14006.033,54.0
14015.925,53.0
14026.034,52.0
14036.843,53.0
14049.847,56.0
14055.927,55.0
14065.087,53.0
14075.086,60.0
14085.927,51.0
14095.926,53.0
14105.928,59.0
14115.926,52.0
14125.926,52.0
14135.926,53.0
14145.927,51.0
14156.873,51.0
14166.048,49.0
14175.929,51.0
14185.93,48.0
14195.929,49.0
14206.034,50.0
14215.925,56.0
14225.934,56.0
14235.925,56.0
14245.935,48.0
14255.934,49.0
14265.943,50.0
14279.885,69.0
14286.871,62.0
14295.931,52.0
14306.042,52.0
14315.929,62.0
14329.862,87.0
14335.931,55.0
14349.865,49.0
14359.848,51.0
14366.479,58.0
14379.848,93.0
14386.48,86.0
14399.89,51.0
14406.86,59.0
14415.084,51.0
14429.865,48.0
14439.845,54.0
14446.477,58.0
14459.85,54.0
14466.481,105.0
14479.846,74.0
14489.865,83.0
14499.848,50.0
14506.478,50.0
14516.884,56.0
14526.011,50.0
14535.93,62.0
14549.869,49.0
14559.851,51.0
14566.479,82.0
14575.929,53.0
14589.866,53.0
14599.849,51.0
14609.867,51.0
14619.854,51.0
14629.873,54.0
14639.9,87.0
14646.868,54.0
14659.854,66.0
14669.876,48.0
14679.855,50.0
14689.873,57.0
14699.86,68.0
14709.879,49.0
14719.856,49.0
14729.874,50.0
14739.855,48.0
14749.873,56.0
14756.884,51.0
14766.071,50.0
14779.857,54.0
14789.875,53.0
14799.856,53.0
14806.482,85.0
14815.933,62.0
14829.874,60.0
14836.048,67.0
14849.871,62.0
14859.856,69.0
14869.876,58.0
14876.853,65.0
14889.859,53.0
14896.045,49.0
14909.874,50.0
14919.858,48.0
14929.877,49.0
14936.041,51.0
14949.877,50.0
