Point in Time[s],Optimisation Time[s]
10740.0,0.019
10750.0,0.019
10760.0,0.021
10770.0,0.018
10780.0,0.019
10790.0,0.016
10800.0,0.017
10810.0,0.022
10820.0,0.021
10830.0,0.021
10840.0,0.024
10850.0,0.019
10860.0,0.016
10870.0,0.02
10880.0,0.019
10890.0,0.025
10900.0,0.014
10910.0,0.02
10920.0,0.023
10930.0,0.02
10940.0,0.018
10950.0,0.023
10960.0,0.018
10970.0,0.019
10980.0,0.021
10990.0,0.035
11000.0,0.033
11010.0,0.023
11020.0,0.023
11030.0,0.022
11040.0,0.031
11050.0,0.02
11060.0,0.022
11070.0,0.025
11080.0,0.019
11090.0,0.022
11100.0,0.022
11110.0,0.021
11120.0,0.02
11130.0,0.016
11140.0,0.014
11150.0,0.017
11160.0,0.015
11170.0,0.015
11180.0,0.019
11190.0,0.017
11200.0,0.018
11210.0,0.018
11220.0,0.021
11230.0,0.019
11240.0,0.022
11250.0,0.017
11260.0,0.021
11270.0,0.024
11280.0,0.025
11290.0,0.014
11300.0,0.019
11310.0,0.024
11320.0,0.019
11330.0,0.019
11340.0,0.018
11350.0,0.021
11360.0,0.024
11370.0,0.018
11380.0,0.018
11390.0,0.02
11400.0,0.023
11410.0,0.019
11420.0,0.018
11430.0,0.021
11440.0,0.017
11450.0,0.021
11460.0,0.014
11470.0,0.021
11480.0,0.017
11490.0,0.024
11500.0,0.021
11510.0,0.019
11520.0,0.021
11530.0,0.018
11540.0,0.018
11550.0,0.021
11560.0,0.019
11570.0,0.019
11580.0,0.024
11590.0,0.016
11600.0,0.015
11610.0,0.017
11620.0,0.025
11630.0,0.022
11640.0,0.021
11650.0,0.02
11660.0,0.023
11670.0,0.021
11680.0,0.018
11690.0,0.017
11700.0,0.023
11710.0,0.02
11720.0,0.019
11730.0,0.018
11740.0,0.019
11750.0,0.018
11760.0,0.02
11770.0,0.015
11780.0,0.02
11790.0,0.024
11800.0,0.023
11810.0,0.023
11820.0,0.023
11830.0,0.018
